,business_id,name,stars,review_count,attributes,categories,hours,LocationKey,X1
8135,cguw-06RuEEXWP5dMu9XYQ,Blitz Facial Bar,4.0,4,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Skin Care, Estheticians, Beauty & Spas, Day Spas","{'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-17:0'}",8136,8135.0
8138,4Wjtt4ssxXwNssJiB0fYiQ,Cures Studio,4.0,30,"{'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}","Skin Care, Waxing, Beauty & Spas, Nail Salons, Hair Removal","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-17:0'}",8139,8138.0
8160,Wkz2Ddi_Lk0K8Rjd6qK2AA,Toronto Health Centre,3.5,3,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '4', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'AcceptsInsurance': 'True'}","Massage, Physical Therapy, Beauty & Spas, Chiropractors, Health & Medical, Massage Therapy","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0'}",8161,8160.0
8162,6soO5TcIigL6DI44iSo3YA,Integrative Health Institute,5.0,9,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True'}","Naturopathic/Holistic, Beauty & Spas, Massage, Family Practice, Massage Therapy, Doctors, Chiropractors, Health & Medical, Acupuncture","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '9:0-15:0', 'Sunday': '9:30-15:30'}",8163,8162.0
8166,mo0DzYUOQ3m_m0YWUbD_zQ,Stephen Bulger Gallery,4.5,4,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'DogsAllowed': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True'}","Art Galleries, Shopping, Arts & Entertainment","{'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0'}",8167,8166.0
8171,UlNRntdzMlrBrCZbhIgjow,Redd Hair Studio,5.0,3,"{'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HairSpecializesIn': ""{'perms': False, 'coloring': False, 'extensions': False, 'curly': False, 'kids': False}""}","Beauty & Spas, Hair Salons","{'Monday': '10:0-14:0', 'Friday': '12:0-21:0', 'Saturday': '10:0-16:0', 'Sunday': '11:0-17:0'}",8172,8171.0
8173,ACI-EVfyO5uMDe9BNDhXFQ,Beauty Line,2.5,9,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1'}","Beauty & Spas, Nail Salons","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:30-18:0', 'Sunday': '12:0-17:0'}",8174,8173.0
8176,ulwAYJ47-6JPzfLVSySOAQ,Trilogy Physiotherapy,5.0,4,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True', 'AcceptsInsurance': 'True'}","Physical Therapy, Health & Medical, Beauty & Spas, Massage, Acupuncture","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-16:0'}",8177,8176.0
8195,g72VhBMuf7Y4KBwVYZ-zew,Top 10 Tattoo Barber Shop,4.5,11,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Tattoo Removal, Doctors, Barbers, Beauty & Spas, Health & Medical, Piercing, Tattoo","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",8196,8195.0
8197,QMVMmt8mIuzYQMHgGuJ_fg,Modern Lovers Hair Shop,4.5,14,"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Hair Salons, Beauty & Spas",,8198,8197.0
8200,rgaaEnv3KHpBQENeXQm5KA,Epoca Hair Group,3.0,5,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Hair Salons","{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '10:0-20:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-18:0'}",8201,8200.0
8206,nqKYNOS11DBESbhpOmITmQ,Perkopolis,2.0,5,{'GoodForKids': 'True'},"Ticket Sales, Arts & Entertainment","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}",8207,8206.0
8221,9VBn6MsdNri2At1VxORHeA,Toronto Bodyworks,4.0,81,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'WiFi': ""u'free'""}","Acupuncture, Health & Medical, Beauty & Spas, Massage, Physical Therapy, Massage Therapy","{'Monday': '7:0-20:15', 'Tuesday': '7:0-20:15', 'Wednesday': '7:0-20:15', 'Thursday': '7:0-20:15', 'Friday': '7:0-20:15', 'Saturday': '9:0-19:30', 'Sunday': '10:0-20:30'}",8222,8221.0
8240,qmmLsjjtmXyHV1vZJr2msQ,The Hair Place,3.0,7,"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'ByAppointmentOnly': 'True'}","Beauty & Spas, Hair Salons","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",8241,8240.0
8256,Y7oOB-c1CpgaN_3vYNyMDg,DF Salon,4.5,7,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'ByAppointmentOnly': 'False'}","Beauty & Spas, Hair Salons, Hair Removal, Waxing","{'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0'}",8257,8256.0
8289,KI0zM8wA3QH0-cHcvuz3PA,Village Playhouse,4.5,3,,"Performing Arts, Arts & Entertainment, Cinema",,8290,8289.0
8302,QUR9EpgJELLag-7rlFZi_A,Suzuki Shiatsu,4.5,5,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Massage, Beauty & Spas, Acupuncture, Health & Medical","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-17:0'}",8303,8302.0
8333,WZrcug5rI37pzpV_kBSVJw,Elegant Nails,2.0,7,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Nail Salons","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:30-18:0', 'Sunday': '12:0-17:0'}",8334,8333.0
8338,GTjBiYImgmlEE6hfKBR_QA,Flirt Custom Lash Studio,2.5,14,"{'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'BikeParking': 'False'}","Beauty & Spas, Eyelash Service","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0'}",8339,8338.0
8343,A7DKBbE9dFymOCwsouoDWw,PNC Nail Salon,2.5,3,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Beauty & Spas, Nail Salons",,8344,8343.0
8345,GZ_hdnlJJkMkhXo3r71gdg,The Lab Salon & Spa,2.5,13,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False'}","Hair Removal, Blow Dry/Out Services, Hair Salons, Hair Extensions, Day Spas, Skin Care, Beauty & Spas, Barbers","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-18:0'}",8346,8345.0
8347,NOekdjvFFtCYTKvLN_XLxg,Shuku Salon Spa,3.5,3,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Nail Salons, Beauty & Spas, Hair Salons","{'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-16:0'}",8348,8347.0
8356,G_HP3GUTB8gP8xCe1BTqUA,GTA Photography Classes,5.0,13,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '3'}","Specialty Schools, Arts & Entertainment, Photographers, Shopping, Event Planning & Services, Education, Educational Services, Art Galleries, Photography Stores & Services, Day Camps, Active Life, Art Schools, Summer Camps, Photography Classes","{'Monday': '9:0-20:30', 'Tuesday': '9:0-20:30', 'Wednesday': '9:0-20:30', 'Thursday': '9:0-20:30', 'Friday': '9:0-20:30', 'Saturday': '12:0-18:0', 'Sunday': '12:0-18:0'}",8357,8356.0
8364,krMo90HM6Bj6MjB-70Wrkw,Gus the Other Barber,4.5,10,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Beauty & Spas, Hair Salons, Barbers","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '8:0-17:0', 'Sunday': '10:0-17:0'}",8365,8364.0
8377,6mM1gGmznVMghSsqAf42zQ,Green Beauty,5.0,6,"{'HairSpecializesIn': ""{'straightperms': False, 'coloring': True, 'extensions': True, 'africanamerican': False, 'curly': True, 'kids': False, 'perms': False, 'asian': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False'}","Makeup Artists, Hair Salons, Hair Removal, Beauty & Spas, Blow Dry/Out Services","{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}",8378,8377.0
8379,uYwcgcabJkHogIMzA9lLUg,Cumberland 4 Theatre,3.5,18,{'GoodForKids': 'False'},"Arts & Entertainment, Cinema",{'Monday': '12:0-23:0'},8380,8379.0
8391,w9OnkQ8QnmMJGCpBa7xY2w,LD Natural Nails & Spa,4.0,6,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'False', 'RestaurantsPriceRange2': '2'}","Beauty & Spas, Nail Salons","{'Monday': '10:30-14:0', 'Tuesday': '10:30-20:0', 'Wednesday': '10:30-20:0', 'Thursday': '10:30-20:0', 'Friday': '10:30-20:0', 'Saturday': '10:30-20:0', 'Sunday': '10:30-18:0'}",8392,8391.0
8395,UeNOcfqZiFkQxEH0BkKpBw,Syllogy Incorporated,5.0,5,"{'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Arts & Entertainment, Home & Garden, Art Galleries, Shopping, Home Decor",,8396,8395.0
8399,jAOTPQOrrHvL7aphwbvW2Q,Anarres Natural Health Apothecary,3.0,7,"{'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'""}","Hobby Shops, Beauty & Spas, Shopping, Health & Medical, Cosmetics & Beauty Supply","{'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '12:0-19:0'}",8400,8399.0
8402,IkF3EG9oVJBe8FvjY6C3XA,Spadina Historic House Museum,4.0,12,{'GoodForKids': 'True'},"Museums, Arts & Entertainment",,8403,8402.0
8405,56o5I9FAbmYk89dFo1B0Vw,Imperial Tattoo,3.5,7,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'ByAppointmentOnly': 'True'}","Beauty & Spas, Professional Services, Tattoo",,8406,8405.0
8412,kbTZXT58zFSpNednq8LqMg,Giovanna's Psychic Studio,2.0,6,"{'ByAppointmentOnly': 'False', 'GoodForKids': 'False', 'WiFi': ""u'free'""}","Psychics, Supernatural Readings, Arts & Entertainment, Astrologers, Professional Services, Life Coach","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '12:0-19:0'}",8413,8412.0
8414,WsHvlsbSJp49oVwxpXh4sw,Verbeek Glass Studio,5.0,3,"{'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Education, Professional Services, Commissioned Artists, Art Classes, Active Life, Kids Activities, Glass Blowing, Shopping, Art Galleries, Arts & Entertainment","{'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-17:0'}",8415,8414.0
8420,H497mztNTrIuv9KQcE2sCQ,Tammy Nail & Spa,3.5,8,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'no'""}","Nail Salons, Beauty & Spas","{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-17:0'}",8421,8420.0
8424,foyooqCVQ4SWp5d-hek0bQ,BAR Nail & Spa,4.0,30,"{'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Day Spas, Hair Removal, Skin Care, Waxing, Beauty & Spas, Nail Salons","{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-15:0'}",8425,8424.0
8428,NdFIaltcBEumPcn4CG6Khg,Alliance Cinemas The Beach,4.0,27,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-22:30'}",8429,8428.0
8429,As3NdOd2xOgkYgJcbKwZWg,A.S.H.A School of Makeup Artistry,1.0,3,"{'RestaurantsPriceRange2': '4', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True'}","Specialty Schools, Education, Cosmetology Schools, Beauty & Spas, Makeup Artists",,8430,8429.0
8441,PhdhgFcgvszKs6MbDIU40Q,Blo Blow Dry Bar,2.5,23,"{'GoodForKids': 'False', 'BikeParking': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': 'None'}","Hair Removal, Hair Salons, Waxing, Blow Dry/Out Services, Nail Salons, Beauty & Spas","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '9:0-19:0'}",8442,8441.0
8451,4na5CBQqyWq896-8qOpQ9g,Lucky 13 Tattoo Shop,3.0,4,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Piercing, Tattoo, Beauty & Spas",,8452,8451.0
8460,ivoGJgqGcPOzeKgsmXhUqA,Unique Touch Hair Design & Tanning Studio,3.0,13,"{'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'HairSpecializesIn': ""{'perms': True, 'coloring': True, 'extensions': True, 'curly': True, 'kids': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Beauty & Spas, Day Spas, Hair Extensions, Makeup Artists, Hair Salons, Tanning","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '8:30-18:0'}",8461,8460.0
8462,igz6mIaNMWTf_ZZ0Lb-_6w,The Proudest Pony Hair & Co.,3.0,18,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'GoodForKids': 'True'}","Beauty & Spas, Hair Salons","{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0'}",8463,8462.0
8463,1wbG3HVn9c2abfAdrM0jAQ,Alma Natural Spa,4.0,36,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'""}","Hair Removal, Beauty & Spas, Nail Salons, Day Spas, Massage, Skin Care, Waxing","{'Monday': '0:0-0:0', 'Tuesday': '10:0-16:0', 'Wednesday': '11:0-19:0', 'Thursday': '9:0-16:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-16:0', 'Sunday': '11:0-17:0'}",8464,8463.0
8465,-5JxNFUpJIFEWTzp4OUcIw,Mark Andrew Hair Studio,5.0,6,"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Barbers, Beauty & Spas, Hair Salons",,8466,8465.0
8470,J6A0uDPcVnjvs3AhGxIMtw,D Spa,2.0,12,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'True', 'BikeParking': 'True'}","Day Spas, Beauty & Spas","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",8471,8470.0
8477,OLtAIC9rqBfIbJmKfWYlSQ,Mac And Cheese Festival - Toronto,1.0,8,{'GoodForKids': 'True'},"Arts & Entertainment, Festivals",,8478,8477.0
8485,nul6jkdg8kq5sJiQ0_7Sxg,Drysdale & Co,4.0,3,{'RestaurantsPriceRange2': '2'},"Shopping, Flowers & Gifts, Beauty & Spas, Cards & Stationery, Arts & Crafts, Cosmetics & Beauty Supply, Event Planning & Services, Jewelry","{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '12:0-18:0'}",8486,8485.0
8489,OlfbvyzbncsZBAMetgPSyQ,Lower Ossington Theatre,3.5,36,{'GoodForKids': 'True'},"Arts & Entertainment, Performing Arts","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",8490,8489.0
8503,DcaN8MGOvb_sYkW14JeshQ,My Touch Beauty Spa and Salon,3.0,22,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True'}","Day Spas, Skin Care, Hair Salons, Beauty & Spas","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-18:0'}",8504,8503.0
8506,uo1PrbIY5KujKXtOtW40-A,Angell Gallery,4.5,4,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Art Galleries, Arts & Entertainment, Shopping","{'Wednesday': '12:0-17:0', 'Thursday': '12:0-17:0', 'Friday': '12:0-17:0', 'Saturday': '12:0-17:0'}",8507,8506.0
8514,CJUeJEt1-UHlWXipFyKbAg,"Reflections Vintage, Antiques & Theatrical Costumes",4.5,3,"{'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2'}","Event Planning & Services, Costumes, Shopping, Bridal, Party Supplies, Adult, Arts & Crafts, Antiques, Accessories, Arts & Entertainment, Jewelry, Festivals, Fashion, Fur Clothing, Formal Wear, Used, Vintage & Consignment, Thrift Stores","{'Monday': '0:0-0:0', 'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '11:0-17:0'}",8515,8514.0
8523,aXvE6xcMe-sdR52wzJG1vg,RCYC - City Clubhouse,4.5,6,"{'GoodForKids': 'False', 'DogsAllowed': 'False', 'BikeParking': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}","Arts & Entertainment, Boating, Sports Clubs, Social Clubs, Summer Camps, Sailing, Active Life, Amateur Sports Teams, Fitness & Instruction",,8524,8523.0
8528,Z9plKiA2Sra2RQxxLUa9hA,Doll Face Spa,3.0,13,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Beauty & Spas, Eyelash Service, Nail Salons, Massage","{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0'}",8529,8528.0
